score,content,text_clean,text_Stopword,text_tokens,text_tokens_stemmed
5,"Walo tiket agak mahal ya cukup worth it lah buat nyenengin anak2. Nonton pertunjukan lumba2, burung elang dan aneka satwa yabg bikin anak2 gembira. Parkir luas, bisa sekalian main di laut. Udah banyak pengembangannya. Overall oke",walo tiket agak mahal ya cukup worth it lah buat nyenengin anak2 nonton pertunjukan lumba2 burung elang dan aneka satwa yabg bikin anak2 gembira parkir luas bisa sekalian main di laut udah banyak pengembangannya overall oke,walo tiket mahal ya worth it nyenengin anak2 nonton pertunjukan lumba2 burung elang aneka satwa yabg bikin anak2 gembira parkir luas main laut udah pengembangannya overall oke,"['walo', 'tiket', 'mahal', 'ya', 'worth', 'it', 'nyenengin', 'anak2', 'nonton', 'pertunjukan', 'lumba2', 'burung', 'elang', 'aneka', 'satwa', 'yabg', 'bikin', 'anak2', 'gembira', 'parkir', 'luas', 'main', 'laut', 'udah', 'pengembangannya', 'overall', 'oke']",walo tiket mahal ya worth it nyenengin anak2 nonton tunjuk lumba2 burung elang aneka satwa yabg bikin anak2 gembira parkir luas main laut udah kembang overall oke
4,Lumayan,lumayan,lumayan,['lumayan'],lumayan
5,"Opsi tempat wisata daerah pantura Jawa Tengah.
Area cafe akan lebih menarik kalau pilihan menu makanan dan minuman dilengkapi lagi.",opsi tempat wisata daerah pantura jawa tengaharea cafe akan lebih menarik kalau pilihan menu makanan dan minuman dilengkapi lagi,opsi wisata daerah pantura jawa tengaharea cafe menarik pilihan menu makanan minuman dilengkapi,"['opsi', 'wisata', 'daerah', 'pantura', 'jawa', 'tengaharea', 'cafe', 'menarik', 'pilihan', 'menu', 'makanan', 'minuman', 'dilengkapi']",opsi wisata daerah pantura jawa tengaharea cafe tarik pilih menu makan minum lengkap
5,Pertunjukan lumba2 yang bagus. Sangat mengedukasi,pertunjukan lumba2 yang bagus sangat mengedukasi,pertunjukan lumba2 bagus mengedukasi,"['pertunjukan', 'lumba2', 'bagus', 'mengedukasi']",tunjuk lumba2 bagus edukasi
5,Pertunjukan binatang,pertunjukan binatang,pertunjukan binatang,"['pertunjukan', 'binatang']",tunjuk binatang
5,"Cocok banget untuk liburan keluarga, selain pantai, kita juga bisa menikmati satwa satwa disini. Tempatnya cukup luas parkiran juga memadai. Disediakan juga pertunjukkan pertunjukkan satwa. saran saya sebelum kesini kunjungi dulu instagram ",cocok banget untuk liburan keluarga selain pantai kita juga bisa menikmati satwa satwa disini tempatnya cukup luas parkiran juga memadai disediakan juga pertunjukkan pertunjukkan satwa saran saya sebelum kesini kunjungi dulu instagram ,cocok banget liburan keluarga pantai menikmati satwa satwa tempatnya luas parkiran memadai disediakan pertunjukkan pertunjukkan satwa saran kesini kunjungi instagram,"['cocok', 'banget', 'liburan', 'keluarga', 'pantai', 'menikmati', 'satwa', 'satwa', 'tempatnya', 'luas', 'parkiran', 'memadai', 'disediakan', 'pertunjukkan', 'pertunjukkan', 'satwa', 'saran', 'kesini', 'kunjungi', 'instagram']",cocok banget libur keluarga pantai nikmat satwa satwa tempat luas parkir pada sedia tunjuk tunjuk satwa saran kesini kunjung instagram
5,"Bagus banget, sekarang udah dipegang sama taman safari, pertunjukan dolphin masih sama, hewannya jadi lebih banyak, area hijau depan dolphin yang dulu kosong sekarang jadi area ATV, tidak banyak perubahan diarea itu, masih ada proyek ",bagus banget sekarang udah dipegang sama taman safari pertunjukan dolphin masih sama hewannya jadi lebih banyak area hijau depan dolphin yang dulu kosong sekarang jadi area atv tidak banyak perubahan diarea itu masih ada proyek ,bagus banget udah dipegang taman safari pertunjukan dolphin hewannya area hijau dolphin kosong area atv perubahan diarea proyek,"['bagus', 'banget', 'udah', 'dipegang', 'taman', 'safari', 'pertunjukan', 'dolphin', 'hewannya', 'area', 'hijau', 'dolphin', 'kosong', 'area', 'atv', 'perubahan', 'diarea', 'proyek']",bagus banget udah pegang taman safari tunjuk dolphin hewan area hijau dolphin kosong area atv ubah area proyek
5,"Asyik banget suasananya di tempat ini, berasa di Bali...",asyik banget suasananya di tempat ini berasa di bali,asyik banget suasananya berasa bali,"['asyik', 'banget', 'suasananya', 'berasa', 'bali']",asyik banget suasana asa bal
5,"Tempat pariwisata dijawa tengah khususnya pekalongan batang yang akhirnya ada yang berkualitas. Pembangunan jalan dan taman bermain lebih diperbaiki agar memberikan kenyamanan bagi pengunjung , terutama anak anak agar lebih aman dan nyaman.  Kebersihan selalu diutamakan ya. Thank you . Sukses selalu safari Beach Jateng ?? ",tempat pariwisata dijawa tengah khususnya pekalongan batang yang akhirnya ada yang berkualitas pembangunan jalan dan taman bermain lebih diperbaiki agar memberikan kenyamanan bagi pengunjung  terutama anak anak agar lebih aman dan nyaman  kebersihan selalu diutamakan ya thank you  sukses selalu safari beach jateng  ,pariwisata dijawa pekalongan batang berkualitas pembangunan jalan taman bermain diperbaiki kenyamanan pengunjung anak anak aman nyaman kebersihan diutamakan ya thank you sukses safari beach jateng,"['pariwisata', 'dijawa', 'pekalongan', 'batang', 'berkualitas', 'pembangunan', 'jalan', 'taman', 'bermain', 'diperbaiki', 'kenyamanan', 'pengunjung', 'anak', 'anak', 'aman', 'nyaman', 'kebersihan', 'diutamakan', 'ya', 'thank', 'you', 'sukses', 'safari', 'beach', 'jateng']",pariwisata dijawa kalong batang kualitas bangun jalan taman main baik nyaman unjung anak anak aman nyaman bersih utama ya thank you sukses safari beach jateng
5,Recommended banget buat piknik bisa lihat pantai sekalian edukasi anak,recommended banget buat piknik bisa lihat pantai sekalian edukasi anak,recommended banget piknik lihat pantai edukasi anak,"['recommended', 'banget', 'piknik', 'lihat', 'pantai', 'edukasi', 'anak']",recommended banget piknik lihat pantai edukasi anak
5,"Pantainya bagus banget pemandangan indah
Harga minuman dan makanan terjangkau
Recommended place",pantainya bagus banget pemandangan indahharga minuman dan makanan terjangkaurecommended place,pantainya bagus banget pemandangan indahharga minuman makanan terjangkaurecommended place,"['pantainya', 'bagus', 'banget', 'pemandangan', 'indahharga', 'minuman', 'makanan', 'terjangkaurecommended', 'place']",pantai bagus banget pandang indahharga minum makan terjangkaurecommended place
4,Tempat Bagus tapi masih dalam tahap pengembangan infrastruktur maupun penambahan wahana,tempat bagus tapi masih dalam tahap pengembangan infrastruktur maupun penambahan wahana,bagus tahap pengembangan infrastruktur penambahan wahana,"['bagus', 'tahap', 'pengembangan', 'infrastruktur', 'penambahan', 'wahana']",bagus tahap kembang infrastruktur tambah wahana
4,"Ya kalau untuk fasilitas okey, kmrn untuk pertunjukan bagus"", kalau hewan"" Yg di kandang seperti agak kurang aja sih, tp mungkin lbh fokus ke pertunjukan sm ke fasilitas yg lain Overall bagus",ya kalau untuk fasilitas okey kmrn untuk pertunjukan bagus kalau hewan yg di kandang seperti agak kurang aja sih tp mungkin lbh fokus ke pertunjukan sm ke fasilitas yg lain overall bagus,ya fasilitas okey kmrn pertunjukan bagus hewan yg kandang aja sih tp lbh fokus pertunjukan sm fasilitas yg overall bagus,"['ya', 'fasilitas', 'okey', 'kmrn', 'pertunjukan', 'bagus', 'hewan', 'yg', 'kandang', 'aja', 'sih', 'tp', 'lbh', 'fokus', 'pertunjukan', 'sm', 'fasilitas', 'yg', 'overall', 'bagus']",ya fasilitas okey kmrn tunjuk bagus hewan yg kandang aja sih tp lbh fokus tunjuk sm fasilitas yg overall bagus
5,"Rekomendasi baget tempat wisata untuk hiburan anak & keluarga
Spot nyaman super bersih harga tiket msh remonded.
Tapi untuk jajanan kalo bisa  jgn terlalu mahal buat kawasan wilayah jawa ",rekomendasi baget tempat wisata untuk hiburan anak  keluargaspot nyaman super bersih harga tiket msh remondedtapi untuk jajanan kalo bisa  jgn terlalu mahal buat kawasan wilayah jawa ,rekomendasi baget wisata hiburan anak keluargaspot nyaman super bersih harga tiket msh remondedtapi jajanan kalo jgn mahal kawasan wilayah jawa,"['rekomendasi', 'baget', 'wisata', 'hiburan', 'anak', 'keluargaspot', 'nyaman', 'super', 'bersih', 'harga', 'tiket', 'msh', 'remondedtapi', 'jajanan', 'kalo', 'jgn', 'mahal', 'kawasan', 'wilayah', 'jawa']",rekomendasi baget wisata hibur anak keluargaspot nyaman super bersih harga tiket msh remondedtapi jajan kalo jgn mahal kawasan wilayah jawa
2,"Libur lebaran.
Harga tiket 70.000,/org.
masih dalam konstruksi. ",libur lebaranharga tiket 70000orgmasih dalam konstruksi ,libur lebaranharga tiket 70000orgmasih konstruksi,"['libur', 'lebaranharga', 'tiket', '70000orgmasih', 'konstruksi']",libur lebaranharga tiket 70000orgmasih konstruksi
5,"Bagus buat anak2,sangat murah",bagus buat anak2sangat murah,bagus anak2sangat murah,"['bagus', 'anak2sangat', 'murah']",bagus anak2sangat murah
5,"Sangat rekomendasi untuk tempat wisatanya sangat cocok untuk keluarga.adem,enak buat santai2.",sangat rekomendasi untuk tempat wisatanya sangat cocok untuk keluargaademenak buat santai2,rekomendasi wisatanya cocok keluargaademenak santai2,"['rekomendasi', 'wisatanya', 'cocok', 'keluargaademenak', 'santai2']",rekomendasi wisata cocok keluargaademenak santai2
4,Liburan d Pantai,liburan d pantai,liburan d pantai,"['liburan', 'd', 'pantai']",libur d pantai
5,Tempat bagus & bersih,tempat bagus  bersih,bagus bersih,"['bagus', 'bersih']",bagus bersih
5,"Tempat wisata edukasi yg Recommended buat di datengin, tiketnya murah bgt, udh include pertunjukan atraksi lumba"" + atraksi burung
Semua pegawai dan staf sangat ramah, pantainya juga bersih dan cakep, ga kalah ",tempat wisata edukasi yg recommended buat di datengin tiketnya murah bgt udh include pertunjukan atraksi lumba  atraksi burungsemua pegawai dan staf sangat ramah pantainya juga bersih dan cakep ga kalah ,wisata edukasi yg recommended datengin tiketnya murah bgt udh include pertunjukan atraksi lumba atraksi burungsemua pegawai staf ramah pantainya bersih cakep ga kalah,"['wisata', 'edukasi', 'yg', 'recommended', 'datengin', 'tiketnya', 'murah', 'bgt', 'udh', 'include', 'pertunjukan', 'atraksi', 'lumba', 'atraksi', 'burungsemua', 'pegawai', 'staf', 'ramah', 'pantainya', 'bersih', 'cakep', 'ga', 'kalah']",wisata edukasi yg recommended datengin tiket murah bgt udh include tunjuk atraksi lumba atraksi burungsemua pegawai staf ramah pantai bersih cakep ga kalah
5,"YouTube ""Keysha Adventure""",youtube keysha adventure,youtube keysha adventure,"['youtube', 'keysha', 'adventure']",youtube keysha adventure
3,"Parkir lega, Pantai bersih, Aneka jajanan bervariatif, Arena pertunjukan lumba lumba & binatang yang menarik juga ada pertunjukan badut.. membuat anak² betah bermain.",parkir lega pantai bersih aneka jajanan bervariatif arena pertunjukan lumba lumba  binatang yang menarik juga ada pertunjukan badut membuat anak betah bermain,parkir lega pantai bersih aneka jajanan bervariatif arena pertunjukan lumba lumba binatang menarik pertunjukan badut anak betah bermain,"['parkir', 'lega', 'pantai', 'bersih', 'aneka', 'jajanan', 'bervariatif', 'arena', 'pertunjukan', 'lumba', 'lumba', 'binatang', 'menarik', 'pertunjukan', 'badut', 'anak', 'betah', 'bermain']",parkir lega pantai bersih aneka jajan variatif arena tunjuk lumba lumba binatang tarik tunjuk badut anak betah main
5,refresing dan edukasi anak,refresing dan edukasi anak,refresing edukasi anak,"['refresing', 'edukasi', 'anak']",refresing edukasi anak
5,Bagus,bagus,bagus,['bagus'],bagus
2,"Beli degan yg dikasih kelapa..
Keras gk ada lembut²nya dan harganya ngeri.. mending beli kelapa langsung aja di pasar ketauan emang kelapa bukan degan.
Tennant yang seperti ini tolong dikontrol dong",beli degan yg dikasih kelapakeras gk ada lembutnya dan harganya ngeri mending beli kelapa langsung aja di pasar ketauan emang kelapa bukan degantennant yang seperti ini tolong dikontrol dong,beli degan yg dikasih kelapakeras gk lembutnya harganya ngeri mending beli kelapa langsung aja pasar ketauan emang kelapa degantennant tolong dikontrol,"['beli', 'degan', 'yg', 'dikasih', 'kelapakeras', 'gk', 'lembutnya', 'harganya', 'ngeri', 'mending', 'beli', 'kelapa', 'langsung', 'aja', 'pasar', 'ketauan', 'emang', 'kelapa', 'degantennant', 'tolong', 'dikontrol']",beli degan yg kasih kelapakeras gk lembut harga ngeri mending beli kelapa langsung aja pasar tau emang kelapa degantennant tolong kontrol
1,Mahal tiket masuk 70rb..makanan jg ga enak enak..kelapa muda 25rb tp trnyta kelapanya tua dan keras daging kelapanya.mau masuk area burung harus bayar lagi 10rb per org..pkoknya mengecewakan sekali..,mahal tiket masuk 70rbmakanan jg ga enak enakkelapa muda 25rb tp trnyta kelapanya tua dan keras daging kelapanyamau masuk area burung harus bayar lagi 10rb per orgpkoknya mengecewakan sekali,mahal tiket masuk 70rbmakanan jg ga enak enakkelapa muda 25rb tp trnyta kelapanya tua keras daging kelapanyamau masuk area burung bayar 10rb orgpkoknya mengecewakan,"['mahal', 'tiket', 'masuk', '70rbmakanan', 'jg', 'ga', 'enak', 'enakkelapa', 'muda', '25rb', 'tp', 'trnyta', 'kelapanya', 'tua', 'keras', 'daging', 'kelapanyamau', 'masuk', 'area', 'burung', 'bayar', '10rb', 'orgpkoknya', 'mengecewakan']",mahal tiket masuk 70rbmakanan jg ga enak enakkelapa muda 25rb tp trnyta kelapa tua keras daging kelapanyamau masuk area burung bayar 10rb orgpkoknya kecewa
5,"Tempat nya bagus,,
Cocok buat anak anak dan dewasa",tempat nya baguscocok buat anak anak dan dewasa,nya baguscocok anak anak dewasa,"['nya', 'baguscocok', 'anak', 'anak', 'dewasa']",nya baguscocok anak anak dewasa
4,"Tempat wisata yg cocok buat santai, ada pertunjukan satwanya, tempatnya bersih, bisa main di pantai.
Pokoknya topmarkotop!",tempat wisata yg cocok buat santai ada pertunjukan satwanya tempatnya bersih bisa main di pantaipokoknya topmarkotop,wisata yg cocok santai pertunjukan satwanya tempatnya bersih main pantaipokoknya topmarkotop,"['wisata', 'yg', 'cocok', 'santai', 'pertunjukan', 'satwanya', 'tempatnya', 'bersih', 'main', 'pantaipokoknya', 'topmarkotop']",wisata yg cocok santai tunjuk satwa tempat bersih main pantaipokoknya topmarkotop
4,menyenangkan,menyenangkan,menyenangkan,['menyenangkan'],senang
4,Itu adalah hari-hari yang kejam,itu adalah harihari yang kejam,harihari kejam,"['harihari', 'kejam']",harihari kejam
5,"Lmyan bagus utk zoo nya,,binatang nya jg lmyan lengkap,, fasilitas kamar mandi bersih,,saran buat foto dilumba2 misal 1 keluarga jgn dihitung per orang jd biar ga mahal",lmyan bagus utk zoo nyabinatang nya jg lmyan lengkap fasilitas kamar mandi bersihsaran buat foto dilumba2 misal 1 keluarga jgn dihitung per orang jd biar ga mahal,lmyan bagus utk zoo nyabinatang nya jg lmyan lengkap fasilitas kamar mandi bersihsaran foto dilumba2 1 keluarga jgn dihitung orang jd biar ga mahal,"['lmyan', 'bagus', 'utk', 'zoo', 'nyabinatang', 'nya', 'jg', 'lmyan', 'lengkap', 'fasilitas', 'kamar', 'mandi', 'bersihsaran', 'foto', 'dilumba2', '1', 'keluarga', 'jgn', 'dihitung', 'orang', 'jd', 'biar', 'ga', 'mahal']",lmyan bagus utk zoo nyabinatang nya jg lmyan lengkap fasilitas kamar mandi bersihsaran foto dilumba2 1 keluarga jgn hitung orang jd biar ga mahal
4,Cocok untuk quality time with fams,cocok untuk quality time with fams,cocok quality time with fams,"['cocok', 'quality', 'time', 'with', 'fams']",cocok quality time with fams
5,"Wisata edukasi tng satwa di tepi pantai dengan banyak cafe bar yang menyenangkan. Cocok untuk segala usia. Ada burung, kelinci, lumba2, gajah, onta, harimau, ular, kuda nil, zebra, dll. Dikemas dengan beberapa atraksi seperti lumba, burung ",wisata edukasi tng satwa di tepi pantai dengan banyak cafe bar yang menyenangkan cocok untuk segala usia ada burung kelinci lumba2 gajah onta harimau ular kuda nil zebra dll dikemas dengan beberapa atraksi seperti lumba burung ,wisata edukasi tng satwa tepi pantai cafe bar menyenangkan cocok usia burung kelinci lumba2 gajah onta harimau ular kuda nil zebra dll dikemas atraksi lumba burung,"['wisata', 'edukasi', 'tng', 'satwa', 'tepi', 'pantai', 'cafe', 'bar', 'menyenangkan', 'cocok', 'usia', 'burung', 'kelinci', 'lumba2', 'gajah', 'onta', 'harimau', 'ular', 'kuda', 'nil', 'zebra', 'dll', 'dikemas', 'atraksi', 'lumba', 'burung']",wisata edukasi tng satwa tepi pantai cafe bar senang cocok usia burung kelinci lumba2 gajah onta harimau ular kuda nil zebra dll kemas atraksi lumba burung
4,"Yang pasti murah meriah, kalo bisa wahana nya diperbanyak..",yang pasti murah meriah kalo bisa wahana nya diperbanyak,murah meriah kalo wahana nya diperbanyak,"['murah', 'meriah', 'kalo', 'wahana', 'nya', 'diperbanyak']",murah riah kalo wahana nya banyak
4,Puanas Poll tempatnya. Ya namanya juga di pantai. Untuk aneka hewan sangat minim. Hewan ,puanas poll tempatnya ya namanya juga di pantai untuk aneka hewan sangat minim hewan ,puanas poll tempatnya ya namanya pantai aneka hewan minim hewan,"['puanas', 'poll', 'tempatnya', 'ya', 'namanya', 'pantai', 'aneka', 'hewan', 'minim', 'hewan']",puanas poll tempat ya nama pantai aneka hewan minim hewan
4,"Tiket 70k(include 20k voucher untuk beli makanan di dalam)..
Gk boleh bawa makanan dan minuman ke dalam ya.. ",tiket 70kinclude 20k voucher untuk beli makanan di dalamgk boleh bawa makanan dan minuman ke dalam ya ,tiket 70kinclude 20k voucher beli makanan dalamgk bawa makanan minuman ya,"['tiket', '70kinclude', '20k', 'voucher', 'beli', 'makanan', 'dalamgk', 'bawa', 'makanan', 'minuman', 'ya']",tiket 70kinclude 20k voucher beli makan dalamgk bawa makan minum ya
4,"Tanggal berkunjung : Selasa, 24 April 2023",tanggal berkunjung  selasa 24 april 2023,tanggal berkunjung selasa 24 april 2023,"['tanggal', 'berkunjung', 'selasa', '24', 'april', '2023']",tanggal kunjung selasa 24 april 2023
4,Makanan mahal. Jangan bayangkan kayak taman safari puncak. Ini kebun binatang biasa yg sangat kecil.,makanan mahal jangan bayangkan kayak taman safari puncak ini kebun binatang biasa yg sangat kecil,makanan mahal bayangkan kayak taman safari puncak kebun binatang yg,"['makanan', 'mahal', 'bayangkan', 'kayak', 'taman', 'safari', 'puncak', 'kebun', 'binatang', 'yg']",makan mahal bayang kayak taman safari puncak kebun binatang yg
3,Tiket nya terlalu mahal untuk wisata di kota batang,tiket nya terlalu mahal untuk wisata di kota batang,tiket nya mahal wisata kota batang,"['tiket', 'nya', 'mahal', 'wisata', 'kota', 'batang']",tiket nya mahal wisata kota batang
5,"Terlalu banyak rekreasi, terlalu artifisial, hanya sedikit konservasi",terlalu banyak rekreasi terlalu artifisial hanya sedikit konservasi,rekreasi artifisial konservasi,"['rekreasi', 'artifisial', 'konservasi']",rekreasi artifisial konservasi
